,0,1,2
5785,способа,7272.0,1.0
5786,вырастить,7272.0,1.0
5787,безработного,7272.0,1.0
5788,добавится,7278.0,1.0
5789,хоров,7278.0,1.0
5790,ееееееееееее,7278.0,1.0
5791,любую,7282.0,3.0
5792,администратора,7289.0,1.0
5793,аллее,7290.0,1.0
5794,посвящена,7290.0,1.0
5795,толмадж,7290.0,1.0
5796,получившемуся,7290.0,1.0
5797,сыграла,7290.0,1.0
5798,граумана,7290.0,1.0
5799,вдохновением,7290.0,1.0
5800,улыбка,7290.0,1.0
5801,отпечатками,7290.0,1.0
5802,голливудской,7290.0,1.0
5803,отпечатки,7290.0,1.0
5804,чьей,7290.0,1.0
5805,влажный,7290.0,1.0
5806,застывший,7290.0,1.0
5807,нежная,7290.0,1.0
5808,сидни,7290.0,1.0
5809,голливуде,7290.0,1.0
5810,желаю,7290.0,1.0
5811,норма,7290.0,1.0
5812,театр,7290.0,1.0
5813,подпись,7290.0,1.0
5814,аллеи,7290.0,1.0
5815,входом,7290.0,1.0
5816,голливудская,7290.0,1.0
5817,бетон,7290.0,1.0
5818,шугейза,7297.0,3.0
5819,задержанного,7300.0,5.0
5820,среды,7303.0,1.0
5821,инновации,7303.0,1.0
5822,охране,7303.0,1.0
5823,рассказ,7321.0,2.0
5824,цензуры,7324.0,1.0
5825,вырастет,7325.0,1.0
5826,мединского,7333.0,2.0
5827,хейли,7335.0,1.0
5828,скажут,7335.0,1.0
5829,современный,7335.0,1.0
5830,музыковеды,7335.0,1.0
5831,хотим,7336.0,2.0
5832,пресса,7336.0,3.0
5833,общей,7339.0,2.0
5834,сложности,7339.0,2.0
5835,смертник,7343.0,2.0
5836,добиться,7346.0,2.0
5837,минпромторг,7357.0,2.0
5838,наличие,7362.0,2.0
5839,гнущийся,7366.0,1.0
5840,экран,7366.0,1.0
5841,находился,7371.0,3.0
5842,дождя,7373.0,1.0
5843,фотосессии,7373.0,1.0
5844,лобкова,7373.0,1.0
5845,ганов,7373.0,1.0
5846,отключить,7385.0,1.0
5847,платные,7385.0,1.0
5848,включены,7385.0,1.0
5849,съедают,7385.0,1.0
5850,отписаться,7385.0,1.0
5851,подписки,7385.0,1.0
5852,йорка,7388.0,2.0
5853,вступлении,7402.0,2.0
5854,краснодар,7403.0,1.0
5855,путинский,7403.0,1.0
5856,видеоигр,7411.0,2.0
5857,приносим,7412.0,2.0
5858,точечной,7427.0,2.0
5859,саша,7428.0,1.0
5860,вырвав,7428.0,1.0
5861,прагматично,7428.0,1.0
5862,доверию,7428.0,1.0
5863,заблуждение,7428.0,1.0
5864,спилберг,7428.0,1.0
5865,контекста,7428.0,1.0
5866,мнений,7428.0,1.0
5867,экспертных,7428.0,1.0
5868,жестоко,7428.0,1.0
5869,сфакапили,7428.0,1.0
5870,прощения,7428.0,1.0
5871,накажем,7428.0,1.0
5872,ввод,7428.0,1.0
5873,способствует,7428.0,1.0
5874,рутрекера,7438.0,1.0
5875,соцсетям,7438.0,1.0
5876,женатого,7441.0,1.0
5877,трехметровый,7449.0,1.0
5878,валенок,7449.0,1.0
5879,шерстяной,7449.0,1.0
5880,покое,7455.0,2.0
5881,двери,7457.0,2.0
5882,межрегиональных,7468.0,1.0
5883,департамент,7468.0,1.0
5884,пресли,7469.0,2.0
5885,снимков,7472.0,1.0
5886,быструю,7472.0,1.0
5887,угрозой,7473.0,2.0
5888,сцену,7478.0,3.0
5889,органов,7481.0,2.0
5890,почетным,7484.0,1.0
5891,пешеходной,7484.0,2.0
5892,правил,7485.0,2.0
5893,ждут,7503.0,1.0
5894,непростых,7503.0,1.0
5895,силуанов,7503.0,1.0
5896,тома,7504.0,2.0
5897,делано,7506.0,1.0
5898,памятник,7506.0,1.0
5899,рузвельту,7506.0,1.0
5900,одиночестве,7507.0,1.0
5901,ответов,7507.0,1.0
5902,шумных,7507.0,1.0
5903,предупредила,7511.0,1.0
5904,полной,7516.0,2.0
5905,навалять,7518.0,1.0
5906,начинай,7518.0,1.0
5907,приезда,7527.0,1.0
5908,произведена,7527.0,1.0
5909,взрывному,7527.0,1.0
5910,разминирование,7527.0,1.0
5911,предотвращен,7527.0,1.0
5912,минно,7527.0,1.0
5913,замаскированного,7527.0,1.0
5914,знаниями,7527.0,1.0
5915,вовремя,7527.0,1.0
5916,поражающими,7527.0,1.0
5917,закладка,7527.0,1.0
5918,гарюгин,7527.0,1.0
5919,повлечь,7527.0,1.0
5920,начинено,7527.0,1.0
5921,проводивших,7527.0,1.0
5922,саперов,7527.0,1.0
5923,террористический,7527.0,1.0
5924,экономика,7528.0,1.0
5925,расти,7528.0,1.0
5926,предписано,7528.0,1.0
5927,иисусом,7528.0,1.0
5928,торжественно,7533.0,1.0
5929,тамани,7533.0,1.0
5930,скамейку,7533.0,1.0
5931,строящийся,7533.0,1.0
5932,пруфы,7534.0,2.0
5933,снимут,7535.0,2.0
5934,привезли,7541.0,1.0
5935,чудотворца,7541.0,1.0
5936,мощам,7541.0,1.0
5937,поклонения,7541.0,1.0
5938,выстроилась,7541.0,1.0
5939,километра,7541.0,1.0
5940,южно,7543.0,1.0
5941,горючий,7543.0,1.0
5942,китайцы,7543.0,1.0
5943,круто,7543.0,1.0
5944,моря,7543.0,1.0
5945,добыли,7543.0,1.0
5946,кубический,7543.0,1.0
5947,природного,7543.0,1.0
5948,мошенников,7544.0,2.0
5949,связанные,7546.0,2.0
5950,отдадим,7547.0,4.0
5951,свечей,7549.0,1.0
5952,зажжённых,7549.0,1.0
5953,известный,7549.0,2.0
5954,кожу,7551.0,1.0
5955,омолаживать,7551.0,1.0
5956,краситель,7551.0,1.0
5957,января,7553.0,2.0
5958,экономическим,7555.0,1.0
5959,нефть,7555.0,1.0
5960,равноправным,7555.0,1.0
5961,сошли,7558.0,3.0
5962,рельсов,7558.0,3.0
5963,перебегавшего,7558.0,3.0
5964,брест,7558.0,3.0
5965,подобной,7559.0,1.0
5966,программировать,7559.0,1.0
5967,макарошки,7559.0,1.0
5968,строений,7559.0,1.0
5969,местности,7559.0,1.0
5970,баню,7559.0,1.0
5971,физики,7559.0,1.0
5972,общая,7561.0,2.0
5973,запроса,7565.0,1.0
5974,единороссов,7565.0,1.0
5975,парламентариев,7565.0,1.0
5976,термина,7566.0,1.0
5977,смене,7566.0,1.0
5978,экономкласса,7566.0,1.0
5979,стандартное,7566.0,1.0
5980,взорваться,7574.0,1.0
5981,прелестный,7574.0,1.0
5982,нервные,7574.0,1.0
5983,цветок,7574.0,1.0
5984,клетки,7574.0,1.0
5985,спокойствие,7574.0,1.0
5986,приют,7577.0,2.0
5987,оставаться,7577.0,2.0
5988,закрыт,7580.0,2.0
5989,курить,7585.0,2.0
5990,сократил,7588.0,1.0
5991,прожиточный,7588.0,1.0
5992,радиозвездач,7589.0,3.0
5993,задач,7592.0,1.0
5994,диван,7592.0,1.0
5995,узком,7592.0,1.0
5996,киргизии,7594.0,3.0
5997,фонтанка,7594.0,2.0
5998,последнего,7598.0,2.0
5999,болельщикам,7598.0,2.0
6000,повышенной,7603.0,1.0
6001,получать,7603.0,1.0
6002,зачётке,7603.0,1.0
6003,нечто,7603.0,2.0
6004,стипендией,7603.0,1.0
6005,стипендии,7603.0,1.0
6006,путём,7604.0,3.0
6007,популярный,7607.0,2.0
6008,поднял,7608.0,2.0
6009,бродскому,7628.0,1.0
6010,врать,7635.0,1.0
6011,выгоды,7635.0,1.0
6012,складывается,7635.0,1.0
6013,напросто,7641.0,1.0
6014,лагеря,7641.0,1.0
6015,вырыли,7641.0,1.0
6016,революционный,7641.0,1.0
6017,продолжается,7643.0,2.0
6018,плена,7643.0,2.0
6019,повстанцев,7643.0,2.0
6020,введет,7646.0,1.0
6021,грамотности,7646.0,1.0
6022,активиста,7649.0,3.0
6023,коран,7650.0,1.0
6024,мэддисона,7650.0,1.0
6025,перерыв,7651.0,1.0
6026,морского,7658.0,1.0
6027,журнал,7658.0,2.0
6028,порта,7658.0,1.0
6029,аппарат,7659.0,1.0
6030,сингапуром,7659.0,1.0
6031,автомат,7659.0,1.0
6032,люксовых,7659.0,1.0
6033,газировки,7659.0,1.0
6034,вендинговый,7659.0,1.0
6035,вниз,7659.0,1.0
6036,коллекционную,7659.0,1.0
6037,ретро,7659.0,1.0
6038,этажное,7659.0,1.0
6039,спорткары,7659.0,1.0
6040,выбираете,7659.0,1.0
6041,мелочи,7659.0,1.0
6042,выбранную,7659.0,1.0
6043,подобном,7659.0,1.0
6044,доставит,7659.0,1.0
6045,чипсов,7659.0,1.0
6046,сухариков,7659.0,1.0
6047,урале,7675.0,1.0
6048,состоятся,7675.0,1.0
6049,почтовых,7675.0,1.0
6050,голубей,7675.0,1.0
6051,занесенных,7676.0,1.0
6052,шашлык,7676.0,1.0
6053,желающий,7678.0,1.0
6054,нуждающимся,7678.0,1.0
6055,корзину,7678.0,1.0
6056,раздавал,7678.0,1.0
6057,жалкие,7680.0,1.0
6058,потанина,7680.0,1.0
6059,притяжения,7684.0,1.0
6060,бондарчук,7684.0,1.0
6061,фримену,7687.0,1.0
6062,долгих,7687.0,1.0
6063,моргану,7687.0,1.0
6064,сказал,7697.0,3.0
6065,недвижимости,7712.0,3.0
6066,тяжелом,7720.0,3.0
6067,заповеднику,7725.0,1.0
6068,владимиро,7725.0,1.0
6069,суздальскому,7725.0,1.0
6070,музею,7725.0,1.0
6071,принадлежащих,7725.0,1.0
6072,потерпевшему,7734.0,1.0
6073,превратить,7734.0,1.0
6074,баку,7734.0,1.0
6075,алхимик,7734.0,1.0
6076,собак,7735.0,2.0
6077,погибшие,7735.0,3.0
6078,ссылкой,7736.0,2.0
6079,возможные,7737.0,1.0
6080,намекнул,7737.0,1.0
6081,строительства,7737.0,1.0
6082,курят,7737.0,1.0
6083,поясняет,7744.0,1.0
6084,удалили,7744.0,1.0
6085,запостили,7744.0,1.0
6086,ярославская,7744.0,1.0
6087,ожидаемо,7744.0,1.0
6088,медведведа,7744.0,1.0
6089,статей,7749.0,2.0
6090,свечку,7749.0,1.0
6091,архангельске,7749.0,1.0
6092,киоск,7749.0,1.0
6093,брани,7751.0,1.0
6094,опыты,7751.0,1.0
6095,суперспособность,7751.0,1.0
6096,можешь,7751.0,1.0
6097,ругательств,7751.0,1.0
6098,безуспешно,7756.0,2.0
6099,пейзажей,7763.0,2.0
6100,негативное,7769.0,1.0
6101,возмутит,7769.0,1.0
6102,бедненькие,7778.0,1.0
6103,пледиками,7778.0,1.0
6104,укрывшись,7778.0,1.0
6105,икру,7778.0,1.0
6106,региональным,7781.0,2.0
6107,побив,7786.0,1.0
6108,дрейк,7786.0,1.0
6109,канадский,7786.0,1.0
6110,адельвнеочередной,7786.0,1.0
6111,школьниц,7790.0,2.0
6112,слышал,7800.0,2.0
6113,дочь,7804.0,1.0
6114,саратова,7804.0,1.0
6115,скрин,7804.0,1.0
6116,удалён,7804.0,1.0
6117,новеньком,7804.0,1.0
6118,обрыва,7804.0,2.0
6119,скрином,7804.0,1.0
6120,добавив,7804.0,1.0
6121,треку,7807.0,2.0
6122,определят,7814.0,1.0
6123,усилении,7814.0,1.0
6124,невест,7821.0,1.0
6125,паблике,7825.0,2.0
6126,своя,7826.0,2.0
6127,коровки,7834.0,1.0
6128,божьей,7834.0,1.0
6129,складных,7834.0,1.0
6130,крыльев,7834.0,1.0
6131,раскрыли,7834.0,1.0
6132,степени,7840.0,2.0
6133,солидарности,7849.0,1.0
6134,трудящимся,7849.0,1.0
6135,относится,7849.0,1.0
6136,разбираешься,7849.0,1.0
6137,умею,7851.0,1.0
6138,мексике,7857.0,4.0
6139,каждую,7871.0,3.0
6140,нетрезвом,7874.0,2.0
6141,построен,7878.0,1.0
6142,встретился,7878.0,1.0
6143,частные,7878.0,1.0
6144,краснодарский,7878.0,1.0
6145,обсудил,7878.0,1.0
6146,обсуждения,7878.0,1.0
6147,месседжера,7882.0,1.0
6148,предоставить,7882.0,1.0
6149,подобную,7882.0,1.0
6150,собиравшихся,7884.0,1.0
6151,протестовать,7884.0,1.0
6152,сфотографировала,7884.0,1.0
6153,развернуть,7884.0,1.0
6154,мкада,7884.0,1.0
6155,развесила,7884.0,1.0
6156,стоянок,7884.0,1.0
6157,твоя,7887.0,2.0
6158,замечание,7890.0,2.0
6159,программой,7895.0,2.0
6160,лепота,7908.0,1.0
6161,праздничного,7908.0,1.0
6162,сменил,7909.0,2.0
6163,четырех,7910.0,2.0
6164,завод,7915.0,2.0
6165,выходящих,7916.0,2.0
6166,карл,7928.0,1.0
6167,фотографировал,7937.0,1.0
6168,пранкер,7937.0,1.0
6169,жопу,7937.0,1.0
6170,купера,7937.0,1.0
6171,адель,7937.0,1.0
6172,австралиец,7937.0,1.0
6173,смита,7937.0,1.0
6174,юбкой,7937.0,1.0
6175,уилла,7937.0,1.0
6176,кардашьян,7937.0,1.0
6177,обнимал,7937.0,1.0
6178,целовал,7937.0,1.0
6179,брэдли,7937.0,1.0
6180,разумную,7942.0,1.0
6181,отбывания,7942.0,1.0
6182,член,7942.0,1.0
6183,существованию,7942.0,1.0
6184,подчеркнул,7942.0,1.0
6185,освобождающихся,7942.0,1.0
6186,освободившимся,7942.0,1.0
6187,совершаются,7942.0,1.0
6188,заключенным,7942.0,1.0
6189,подробностей,7944.0,2.0
6190,дворцовой,7946.0,2.0
6191,режиссера,7946.0,3.0
6192,бионическими,7947.0,1.0
6193,протезами,7947.0,1.0
6194,спортсмен,7947.0,1.0
6195,современном,7947.0,1.0
6196,файерщик,7947.0,1.0
6197,киборгом,7947.0,1.0
6198,техник,7958.0,1.0
6199,паша,7958.0,1.0
6200,большим,7963.0,2.0
6201,браков,7969.0,1.0
6202,фашистскими,7969.0,1.0
6203,пополнения,7970.0,1.0
6204,пенсионного,7970.0,1.0
6205,проституцию,7970.0,1.0
6206,казино,7970.0,1.0
6207,тротила,7974.0,2.0
6208,анализ,7977.0,2.0
6209,роман,7980.0,2.0
6210,взяток,7986.0,1.0
6211,владении,7986.0,1.0
6212,ведомостям,7986.0,1.0
6213,взяткой,7986.0,1.0
6214,аналогичный,7986.0,1.0
6215,однозначно,7986.0,1.0
6216,знаменское,7986.0,1.0
6217,соцгоспроект,7986.0,1.0
6218,земельного,7986.0,1.0
6219,опровержение,7986.0,1.0
6220,обменял,7986.0,1.0
6221,понесет,7989.0,1.0
6222,выявлены,7989.0,1.0
6223,школьного,7989.0,1.0
6224,аудиозапись,7989.0,1.0
6225,фирменному,7990.0,1.0
6226,противостоять,7990.0,1.0
6227,рукопожатию,7990.0,1.0
6228,сверхдержавы,7990.0,1.0
6229,тендер,7991.0,1.0
6230,апартаментами,7991.0,1.0
6231,разместило,7991.0,1.0
6232,жестко,7996.0,2.0
6233,нидерландов,8000.0,2.0
6234,середине,8005.0,2.0
6235,миллион,8005.0,3.0
6236,талантливые,8009.0,2.0
6237,акцизы,8011.0,1.0
6238,спирт,8011.0,1.0
6239,контрабандный,8011.0,1.0
6240,снизят,8011.0,1.0
6241,сельхозпродукции,8011.0,1.0
6242,медовуху,8011.0,1.0
6243,чувака,8013.0,2.0
6244,радовать,8016.0,2.0
6245,почувствовали,8019.0,1.0
6246,финише,8022.0,2.0
6247,выразить,8024.0,2.0
6248,застрелены,8025.0,4.0
6249,десять,8029.0,3.0
6250,согласовал,8029.0,1.0
6251,жалуются,8032.0,2.0
6252,приключения,8035.0,3.0
6253,передвижение,8041.0,1.0
6254,снегом,8044.0,1.0
6255,везли,8044.0,1.0
6256,заваленной,8044.0,1.0
6257,схватками,8044.0,1.0
6258,мурманской,8044.0,1.0
6259,роддом,8044.0,1.0
6260,беременную,8044.0,1.0
6261,повезли,8044.0,1.0
6262,смиряться,8047.0,1.0
6263,декламировавшего,8047.0,1.0
6264,защищаете,8047.0,1.0
6265,сумка,8047.0,1.0
6266,разговаривающие,8047.0,1.0
6267,оказать,8047.0,1.0
6268,покупать,8058.0,2.0
6269,дельфин,8062.0,1.0
6270,жадный,8062.0,1.0
6271,осьминогом,8062.0,1.0
6272,подавился,8062.0,1.0
6273,титаник,8063.0,1.0
6274,стоил,8063.0,1.0
6275,нынешнему,8063.0,1.0
6276,богатого,8063.0,1.0
6277,легендарном,8063.0,1.0
6278,живёт,8065.0,2.0
6279,атак,8067.0,2.0
6280,пережить,8071.0,2.0
6281,заглянул,8071.0,1.0
6282,добраться,8071.0,2.0
6283,мемасам,8071.0,1.0
6284,гомер,8072.0,1.0
